Date,Horse,Track,Time,BetType,Odds,Stake,Src,horse_k,course_k,RaceDate,pid,BSP_TRUE,WinLose,won,PL_taken,PL_bsp,move_pct,Yr
2026-09-01,Cosmos Raj,Ripon,2:10,Win Only,5.0,2.25,BensBets_Master_Feb_to_Sep_2026.csv,cosmosraj,ripon,2026-09-01,889,6.00014491,0.0,0,-2.25,-2.25,20.002898200000008,2026
2026-09-01,Lochaber,Lingfield,3:50,Each Way,41.0,1.0,BensBets_Master_Feb_to_Sep_2026.csv,lochaber,lingfield,2026-09-01,890,30.0,0.0,0,-1.0,-1.0,-26.82926829268293,2026
2026-09-01,Federal Envoy,Wolverhampton,4:42,Each Way,7.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,federalenvoy,wolverhampton,2026-09-01,891,2.78,1.0,1,22.295,6.1053999999999995,-62.93333333333333,2026
2026-09-01,Sangara,Brighton,5:06,Each Way,23.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,sangara,brighton,2026-09-01,892,14.0,0.0,0,-1.5,-1.5,-39.13043478260869,2026
2026-09-01,Tattie Bogle,Brighton,6:45,Win Only,6.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,tattiebogle,brighton,2026-09-01,893,3.48575032,1.0,1,9.8,4.8720706272,-41.904161333333334,2026
2026-09-01,Henery Hawk,Wolverhampton,7:30,Each Way,9.5,3.0,BensBets_Master_Feb_to_Sep_2026.csv,heneryhawk,wolverhampton,2026-09-01,894,6.29120651,0.0,0,-3.0,-3.0,-33.77677357894736,2026
2026-09-02,Jackie Brown,Bath,3:30,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,jackiebrown,bath,2026-09-02,895,4.4,0.0,0,-3.0,-3.0,-51.11111111111111,2026
2026-09-02,Orange Emperor,Kempton,5:30,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,orangeemperor,kempton,2026-09-02,896,4.5389105,0.0,0,-2.5,-2.5,-69.74059666666666,2026
2026-09-02,Barleybrown,Newcastle,5:45,Each Way,5.5,4.5,BensBets_Master_Feb_to_Sep_2026.csv,barleybrown,newcastle,2026-09-02,897,3.22788761,0.0,0,-4.5,-4.5,-41.31113436363637,2026
2026-09-02,Agent Rose,Kempton,6:30,Each Way,81.0,1.0,BensBets_Master_Feb_to_Sep_2026.csv,agentrose,kempton,2026-09-02,898,281.03147596,0.0,0,-1.0,-1.0,246.95243945679016,2026
2026-09-03,Mimime,Southwell,4:30,Win Only,17.0,1.25,BensBets_Master_Feb_to_Sep_2026.csv,mimime,southwell,2026-09-03,899,49.83534488,0.0,0,-1.25,-1.25,193.1490875294118,2026
2026-09-03,Storm Point,Haydock,5:00,Each Way,6.0,4.0,BensBets_Master_Feb_to_Sep_2026.csv,stormpoint,haydock,2026-09-03,900,4.1,0.0,0,-4.0,-4.0,-31.666666666666675,2026
2026-09-03,Khabib,Newcastle,6:15,Each Way,41.0,1.0,BensBets_Master_Feb_to_Sep_2026.csv,khabib,newcastle,2026-09-03,901,21.0,0.0,0,-1.0,-1.0,-48.78048780487805,2026
2026-09-03,Lieutenant Kije,Southwell,7:40,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,lieutenantkije,southwell,2026-09-03,902,4.73480609,0.0,0,-3.0,-3.0,-52.6519391,2026
2026-09-04,Chymbulak,Ascot,2:30,Win Only,5.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,chymbulak,ascot,2026-09-04,903,10.0,0.0,0,-2.5,-2.5,100.0,2026
2026-09-04,Dream Illusion,Haydock,4:20,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,dreamillusion,haydock,2026-09-04,904,12.0,0.0,0,-3.0,-3.0,9.090909090909083,2026
2026-09-04,Ridin Solo,Bangor,4:35,Win Only,9.5,1.5,BensBets_Master_Feb_to_Sep_2026.csv,ridinsolo,bangor,2026-09-04,905,6.02812259,0.0,0,-1.5,-1.5,-36.546078,2026
2026-09-05,The Fingal Raven,Ascot,1:40,Each Way,41.0,1.0,BensBets_Master_Feb_to_Sep_2026.csv,thefingalraven,ascot,2026-09-05,906,20.0,0.0,0,-1.0,-1.0,-51.21951219512195,2026
2026-09-05,Casino Star,Thirsk,2:05,Each Way,9.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,casinostar,thirsk,2026-09-05,907,13.96503855,0.0,0,-3.0,-3.0,55.16709499999999,2026
2026-09-05,In The Breeze,Haydock,3:05,Each Way,23.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,inthebreeze,haydock,2026-09-05,908,19.0,0.0,0,-1.5,-1.5,-17.391304347826086,2026
2026-09-05,Cotai Belle,Thirsk,3:15,Win Only,7.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,cotaibelle,thirsk,2026-09-05,909,7.8,0.0,0,-2.0,-2.0,11.428571428571432,2026
2026-09-05,Tawakal,Kempton,3:20,Win Only,4.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,tawakal,kempton,2026-09-05,910,3.30677363,0.0,0,-3.0,-3.0,-17.330659250000004,2026
2026-09-06,County Champs,Fontwell,2:20,Win Only,11.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,countychamps,fontwell,2026-09-06,911,5.17148586,0.0,0,-1.5,-1.5,-52.98649218181819,2026
2026-09-06,Dark Moon Rising,York,3:15,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,darkmoonrising,york,2026-09-06,912,9.0,0.0,0,-2.5,-2.5,-40.0,2026
2026-09-06,Frankie Faulkner,Fontwell,3:30,Win Only,9.5,1.5,BensBets_Master_Feb_to_Sep_2026.csv,frankiefaulkner,fontwell,2026-09-06,913,5.9446087,0.0,0,-1.5,-1.5,-37.42517157894737,2026
2026-09-07,Punchbowl Flyer,Windsor,2:12,Each Way,29.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,punchbowlflyer,windsor,2026-09-07,914,20.58,0.0,0,-1.5,-1.5,-29.034482758620694,2026
2026-09-07,Ascending Star,Windsor,3:42,Win Only,5.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,ascendingstar,windsor,2026-09-07,915,3.20879307,0.0,0,-2.5,-2.5,-35.8241386,2026
2026-09-07,Jetty May,Newton Abbot,4:30,Win Only,6.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,jettymay,newtonabbot,2026-09-07,916,6.28438516,0.0,0,-2.0,-2.0,4.739752666666663,2026
2026-09-07,Houstonn,Wolverhampton,8:00,Each Way,29.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,houstonn,wolverhampton,2026-09-07,917,120.0,0.0,0,-1.5,-1.5,313.7931034482759,2026
2026-09-08,Son Of A Fish,Leicester,2:52,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,sonofafish,leicester,2026-09-08,918,5.94219313,0.0,0,-3.0,-3.0,-45.980062454545454,2026
2026-09-08,Kings Merchant,Catterick,3:36,Win Only,6.5,2.0,BensBets_Master_Feb_to_Sep_2026.csv,kingsmerchant,catterick,2026-09-08,919,3.07908284,1.0,1,10.78,4.0750023664,-52.629494769230774,2026
2026-09-08,Bahadur,Goodwood,3:50,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,bahadur,goodwood,2026-09-08,920,6.6,0.0,0,-3.0,-3.0,-34.00000000000001,2026
2026-09-08,Oasis Sunrise,Goodwood,4:25,Each Way,17.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,oasissunrise,goodwood,2026-09-08,921,6.85396804,0.0,0,-2.5,-2.5,-59.68254094117646,2026
2026-09-08,Fine Print,Bangor,7:12,Win Only,3.75,3.25,BensBets_Master_Feb_to_Sep_2026.csv,fineprint,bangor,2026-09-08,922,8.2,0.0,0,-3.25,-3.25,118.66666666666666,2026
2026-09-09,Pulse Of Fire,Redcar,1:21,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,pulseoffire,redcar,2026-09-09,923,7.18690444,0.0,0,-2.5,-2.5,-44.716119692307686,2026
2026-09-09,Bibendum,Carlisle,3:47,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,bibendum,carlisle,2026-09-09,925,9.556213,0.0,0,-2.5,-2.5,-26.490669230769235,2026
2026-09-09,Fan Mail,Carlisle,4:17,Each Way,17.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,fanmail,carlisle,2026-09-09,926,6.21866504,0.0,0,-2.0,-2.0,-63.419617411764705,2026
2026-09-09,One Night Thunder,Carlisle,5:17,Win Only,8.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,onenightthunder,carlisle,2026-09-09,927,5.9,0.0,0,-1.75,-1.75,-26.249999999999996,2026
2026-09-10,Broadway Honey,Worcester,1:40,Win Only,8.0,1.75,BensBets_Master_Feb_to_Sep_2026.csv,broadwayhoney,worcester,2026-09-10,928,8.3531,1.0,1,12.004999999999999,12.6105665,4.413749999999994,2026
2026-09-10,Norcross Brow,Epsom,2:35,Win Only,6.5,2.0,BensBets_Master_Feb_to_Sep_2026.csv,norcrossbrow,epsom,2026-09-10,929,4.13644706,0.0,0,-2.0,-2.0,-36.36235292307693,2026
2026-09-10,Galaxy Star,Epsom,3:42,Each Way,11.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,galaxystar,epsom,2026-09-10,930,7.61586503,0.0,0,-3.0,-3.0,-30.764863363636362,2026
2026-09-10,Could Be You,Worcester,3:55,Each Way,15.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,couldbeyou,worcester,2026-09-10,931,16.5,0.0,0,-2.5,-2.5,10.000000000000009,2026
2026-09-10,Dinamine,Laytown,4:39,Each Way,17.0,2.0,BensBets_Master_Feb_to_Sep_2026.csv,dinamine,laytown,2026-09-10,932,32.0,0.0,0,-2.0,-2.0,88.23529411764706,2026
2026-09-11,Final Objective,Doncaster,2:25,Each Way,8.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,finalobjective,doncaster,2026-09-11,933,3.80780739,1.0,1,25.724999999999998,9.630779347699999,-55.202266,2026
2026-09-11,Beylerbeyi,Doncaster,3:00,Each Way,13.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,beylerbeyi,doncaster,2026-09-11,934,5.5,0.0,0,-2.5,-2.5,-57.692307692307686,2026
2026-09-11,Nightime Dancer,Salisbury,5:58,Each Way,34.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,nightimedancer,salisbury,2026-09-11,935,29.6309501,0.0,0,-1.5,-1.5,-12.850146764705883,2026
2026-09-12,Towelontheterrace,Chester,3:20,Each Way,17.0,2.5,BensBets_Master_Feb_to_Sep_2026.csv,towelontheterrace,chester,2026-09-12,936,5.94493642,0.0,0,-2.5,-2.5,-65.02978576470588,2026
2026-09-12,Melodical,Lingfield,3:23,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,melodical,lingfield,2026-09-12,937,11.45712244,0.0,0,-3.0,-3.0,14.571224399999982,2026
2026-09-12,Callianassa,Musselburgh,5:50,Win Only,12.0,1.25,BensBets_Master_Feb_to_Sep_2026.csv,callianassa,musselburgh,2026-09-12,938,4.53925814,0.0,0,-1.25,-1.25,-62.17284883333334,2026
2026-09-12,Trojan Sun,Musselburgh,6:50,Each Way,8.5,3.5,BensBets_Master_Feb_to_Sep_2026.csv,trojansun,musselburgh,2026-09-12,939,5.70887756,0.0,0,-3.5,-3.5,-32.836734588235295,2026
2026-09-13,Blue Brother,Doncaster,1:55,Each Way,10.0,3.0,BensBets_Master_Feb_to_Sep_2026.csv,bluebrother,doncaster,2026-09-13,940,3.7,1.0,1,26.46,7.938,-63.0,2026
2026-09-13,Fair Dinkum,Bath,3:15,Each Way,26.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,fairdinkum,bath,2026-09-13,941,19.34636,0.0,0,-1.5,-1.5,-25.590923076923076,2026
2026-09-13,Spicy Marg,Curragh,3:25,Each Way,34.0,1.5,BensBets_Master_Feb_to_Sep_2026.csv,spicymarg,curragh,2026-09-13,942,42.0,0.0,0,-1.5,-1.5,23.529411764705888,2026
2026-09-13,Dr Rascal,Curragh,4:00,Win Only,6.5,2.0,BensBets_Master_Feb_to_Sep_2026.csv,drrascal,curragh,2026-09-13,943,5.8,0.0,0,-2.0,-2.0,-10.769230769230775,2026
2026-03-19,Esque Elegance,Newcastle,8:00,Each Way,11.0,3.0,BensBets_Morning_Master_2026.csv,esqueelegance,newcastle,2026-03-19,944,5.71340855,0.0,0,-3.0,-3.0,-48.05992227272727,2026
2026-03-19,Secret Guest,Newcastle,7:30,Each Way,7.0,4.0,BensBets_Morning_Master_2026.csv,secretguest,newcastle,2026-03-19,945,4.8,0.0,0,-4.0,-4.0,-31.428571428571427,2026
2026-03-19,Song Of Earth,Sedgefield,4:40,Win Only,29.0,0.75,BensBets_Morning_Master_2026.csv,songofearth,sedgefield,2026-03-19,946,14.8929036,0.0,0,-0.75,-0.75,-48.64516,2026
2026-03-19,Sun Art,Ludlow,2:50,Win Only,17.0,1.0,BensBets_Morning_Master_2026.csv,sunart,ludlow,2026-03-19,947,4.1,0.0,0,-1.0,-1.0,-75.88235294117646,2026
2026-03-19,Jay Pee M,Cork,3:00,Each Way,7.0,3.5,BensBets_Morning_Master_2026.csv,jaypeem,cork,2026-03-19,948,7.67914341,0.0,0,-3.5,-3.5,9.702048714285706,2026
2026-03-20,Bold Optimist,Dundalk,4:37,Win Only,5.0,2.25,BensBets_Morning_Master_2026.csv,boldoptimist,dundalk,2026-03-20,949,4.2,0.0,0,-2.25,-2.25,-15.999999999999993,2026
2026-03-20,Stapleford Park,Lingfield,4:50,Each Way,26.0,1.5,BensBets_Morning_Master_2026.csv,staplefordpark,lingfield,2026-03-20,950,15.10255616,0.0,0,-1.5,-1.5,-41.91324553846154,2026
2026-03-20,Regatta De Blanc,Newbury,5:16,Each Way,21.0,2.0,BensBets_Morning_Master_2026.csv,regattadeblanc,newbury,2026-03-20,951,7.43550067,0.0,0,-2.0,-2.0,-64.59285395238095,2026
2026-03-20,Amemri,Dundalk,6:15,Each Way,15.0,2.5,BensBets_Morning_Master_2026.csv,amemri,dundalk,2026-03-20,952,14.0,1.0,1,34.3,31.85,-6.666666666666665,2026
2026-03-20,Fierce Fortitude,Wolverhampton,7:30,Each Way,12.0,2.5,BensBets_Morning_Master_2026.csv,fiercefortitude,wolverhampton,2026-03-20,953,10.71536068,0.0,0,-2.5,-2.5,-10.705327666666664,2026
2026-03-20,Unassuming,Wolverhampton,7:00,Each Way,17.0,2.0,BensBets_Morning_Master_2026.csv,unassuming,wolverhampton,2026-03-20,954,22.8252571,0.0,0,-2.0,-2.0,34.26621823529412,2026
2026-03-21,West Of Carrig,Navan,4:17,Each Way,21.0,2.0,BensBets_Morning_Master_2026.csv,westofcarrig,navan,2026-03-21,956,10.5,0.0,0,-2.0,-2.0,-50.0,2026
2026-03-21,Ayyadieh,Bangor,4:30,Each Way,12.0,2.5,BensBets_Morning_Master_2026.csv,ayyadieh,bangor,2026-03-21,957,5.6,0.0,0,-2.5,-2.5,-53.33333333333334,2026
2026-03-21,Sea Suite,Southwell,5:43,Each Way,13.0,2.3,BensBets_Morning_Master_2026.csv,seasuite,southwell,2026-03-21,958,6.95376681,1.0,1,27.048,13.41979038974,-46.50948607692308,2026
2026-03-21,Pivotal Terms,Newcastle,7:30,Each Way,26.0,1.5,BensBets_Morning_Master_2026.csv,pivotalterms,newcastle,2026-03-21,959,23.28368647,0.0,0,-1.5,-1.5,-10.447359730769234,2026
2026-03-21,Andalprofit,Newcastle,8:30,Each Way,8.5,3.5,BensBets_Morning_Master_2026.csv,andalprofit,newcastle,2026-03-21,960,5.0,0.0,0,-3.5,-3.5,-41.17647058823529,2026
2026-03-22,Sporting Ace,Exeter,3:02,Each Way,7.0,3.5,BensBets_Morning_Master_2026.csv,sportingace,exeter,2026-03-22,961,8.32970643,0.0,0,-3.5,-3.5,18.99580614285714,2026
2026-03-22,Johnny Soda,Naas,3:47,Each Way,12.0,2.5,BensBets_Morning_Master_2026.csv,johnnysoda,naas,2026-03-22,962,19.5,0.0,0,-2.5,-2.5,62.5,2026
2026-03-22,Dont Rein Me In,Exeter,4:12,Each Way,12.0,3.5,BensBets_Morning_Master_2026.csv,dontreinmein,exeter,2026-03-22,963,11.85497588,0.0,0,-3.5,-3.5,-1.2085343333333332,2026
2026-03-23,Albert Park,Wincanton,5:32,Each Way,26.0,1.5,BensBets_Morning_Master_2026.csv,albertpark,wincanton,2026-03-23,964,14.5,0.0,0,-1.5,-1.5,-44.230769230769226,2026
2026-03-23,Jour Dorage,Wincanton,5:32,Each Way,19.0,2.0,BensBets_Morning_Master_2026.csv,jourdorage,wincanton,2026-03-23,965,24.0,0.0,0,-2.0,-2.0,26.315789473684205,2026
2026-03-23,Piperstown,Wolverhampton,7:30,Win Only,6.0,2.0,BensBets_Morning_Master_2026.csv,piperstown,wolverhampton,2026-03-23,966,5.4,1.0,1,9.8,8.624,-9.999999999999998,2026
2026-03-24,Kantagua Du Large,Taunton,2:45,Each Way,8.0,3.5,BensBets_Morning_Master_2026.csv,kantaguadularge,taunton,2026-03-24,967,9.0,0.0,0,-3.5,-3.5,12.5,2026
2026-03-24,Saucats,Taunton,3:15,Each Way,19.0,2.0,BensBets_Morning_Master_2026.csv,saucats,taunton,2026-03-24,968,25.0,0.0,0,-2.0,-2.0,31.578947368421062,2026
2026-03-24,Honneur De Sivola,Southwell,3:30,Each Way,29.0,1.5,BensBets_Morning_Master_2026.csv,honneurdesivola,southwell,2026-03-24,969,10.5,0.0,0,-1.5,-1.5,-63.793103448275865,2026
2026-03-24,Raby Mere,Southwell,3:30,Win Only,21.0,1.0,BensBets_Morning_Master_2026.csv,rabymere,southwell,2026-03-24,970,48.0,1.0,1,19.6,46.06,128.57142857142856,2026
2026-03-24,Troop Ship,Southwell,5:00,Each Way,21.0,2.0,BensBets_Morning_Master_2026.csv,troopship,southwell,2026-03-24,971,12.0,0.0,0,-2.0,-2.0,-42.85714285714286,2026
2026-03-25,Rightbackatyou,Hexham,2:41,Each Way,34.0,1.5,BensBets_Morning_Master_2026.csv,rightbackatyou,hexham,2026-03-25,972,16.5,0.0,0,-1.5,-1.5,-51.470588235294116,2026
2026-03-25,Quinta Brigada,Hereford,3:00,Win Only,31.0,1.0,BensBets_Morning_Master_2026.csv,quintabrigada,hereford,2026-03-25,973,19.5,1.0,1,29.4,18.13,-37.096774193548384,2026
2026-03-25,Karuma Grey,Hexham,3:41,Win Only,19.0,1.0,BensBets_Morning_Master_2026.csv,karumagrey,hexham,2026-03-25,974,27.25581019,0.0,0,-1.0,-1.0,43.451632578947354,2026
2026-03-25,Way To Dubai,Lingfield,4:52,Each Way,9.0,3.0,BensBets_Morning_Master_2026.csv,waytodubai,lingfield,2026-03-25,975,6.2,0.0,0,-3.0,-3.0,-31.11111111111111,2026
2026-03-25,One Knight,Hereford,5:05,Win Only,2.25,4.0,BensBets_Morning_Master_2026.csv,oneknight,hereford,2026-03-25,976,1.89,1.0,1,4.9,3.4887999999999995,-16.000000000000004,2026
2026-03-25,Lady Bamburgh,Hexham,5:13,Each Way,26.0,1.5,BensBets_Morning_Master_2026.csv,ladybamburgh,hexham,2026-03-25,977,23.0,0.0,0,-1.5,-1.5,-11.538461538461542,2026
2026-03-26,Nancefordshore,Chepstow,4:20,Each Way,19.0,2.0,BensBets_Morning_Master_2026.csv,nancefordshore,chepstow,2026-03-26,978,9.8,0.0,0,-2.0,-2.0,-48.421052631578945,2026
2026-03-26,Ziggys Condor,Chelmsford,6:00,Each Way,15.0,2.5,BensBets_Morning_Master_2026.csv,ziggyscondor,chelmsford,2026-03-26,979,11.0,0.0,0,-2.5,-2.5,-26.66666666666667,2026
2026-03-26,Take The Boat,Chelmsford,7:00,Win Only,6.5,2.0,BensBets_Morning_Master_2026.csv,taketheboat,chelmsford,2026-03-26,980,4.64330007,0.0,0,-2.0,-2.0,-28.564614307692317,2026
2026-03-26,Devious Devan,Chelmsford,8:00,Win Only,17.0,1.25,BensBets_Morning_Master_2026.csv,deviousdevan,chelmsford,2026-03-26,981,9.6,0.0,0,-1.25,-1.25,-43.529411764705884,2026
2026-03-27,Trais Fluors,Newcastle,4:25,Win Only,26.0,0.75,BensBets_Morning_Master_2026.csv,traisfluors,newcastle,2026-03-27,982,16.0743857,0.0,0,-0.75,-0.75,-38.17543961538461,2026
2026-03-27,Travis,Newcastle,5:30,Win Only,15.0,1.25,BensBets_Morning_Master_2026.csv,travis,newcastle,2026-03-27,984,24.0,0.0,0,-1.25,-1.25,60.00000000000001,2026
2026-03-27,Kings Merchant,Newcastle,6:30,Each Way,21.0,2.0,BensBets_Morning_Master_2026.csv,kingsmerchant,newcastle,2026-03-27,985,10.80888674,0.0,0,-2.0,-2.0,-48.52911076190476,2026
2026-03-27,Sergeant Wilko,Newcastle,7:00,Each Way,12.0,2.5,BensBets_Morning_Master_2026.csv,sergeantwilko,newcastle,2026-03-27,986,10.5,0.0,0,-2.5,-2.5,-12.5,2026
2026-03-27,Gaiety Girl,Dundalk,7:45,Win Only,4.0,2.75,BensBets_Morning_Master_2026.csv,gaietygirl,dundalk,2026-03-27,988,2.6,1.0,1,8.084999999999999,4.312,-35.0,2026
2026-03-28,Staysound Susie,Curragh,1:55,Win Only,13.0,1.25,BensBets_Morning_Master_2026.csv,staysoundsusie,curragh,2026-03-28,989,13.86912431,0.0,0,-1.25,-1.25,6.685571615384611,2026
2026-03-28,First Ambition,Doncaster,2:25,Each Way,23.0,1.5,BensBets_Morning_Master_2026.csv,firstambition,doncaster,2026-03-28,990,37.3576756,0.0,0,-1.5,-1.5,62.42467652173913,2026
2026-03-28,Templenoe,Curragh,3:40,Each Way,15.0,2.5,BensBets_Morning_Master_2026.csv,templenoe,curragh,2026-03-28,991,13.85954133,0.0,0,-2.5,-2.5,-7.60305779999999,2026
2026-03-28,Annies Gold,Stratford,3:57,Each Way,26.0,1.5,BensBets_Morning_Master_2026.csv,anniesgold,stratford,2026-03-28,992,23.00868249,0.0,0,-1.5,-1.5,-11.50506734615384,2026
2026-03-29,Midleton Rare,Downpatrick,3:52,Win Only,21.0,1.0,BensBets_Morning_Master_2026.csv,midletonrare,downpatrick,2026-03-29,993,17.5,0.0,0,-1.0,-1.0,-16.666666666666664,2026
2026-03-30,Shamacid,Kempton,4:10,Win Only,19.0,1.0,BensBets_Morning_Master_2026.csv,shamacid,kempton,2026-03-30,994,9.0,0.0,0,-1.0,-1.0,-52.63157894736843,2026
2026-03-30,Prancy Peer,Kempton,4:40,Each Way,15.0,2.5,BensBets_Morning_Master_2026.csv,prancypeer,kempton,2026-03-30,995,7.2370093,0.0,0,-2.5,-2.5,-51.75327133333333,2026
2026-03-30,Salkadan,Kempton,5:10,Each Way,15.0,2.5,BensBets_Morning_Master_2026.csv,salkadan,kempton,2026-03-30,996,9.0,0.0,0,-2.5,-2.5,-40.0,2026
2026-03-30,Balance Of Trade,Navan,5:18,Each Way,15.0,2.5,BensBets_Morning_Master_2026.csv,balanceoftrade,navan,2026-03-30,997,8.75388143,0.0,0,-2.5,-2.5,-41.640790466666665,2026
2026-03-30,Wind Summer,Wolverhampton,7:00,Each Way,10.0,3.0,BensBets_Morning_Master_2026.csv,windsummer,wolverhampton,2026-03-30,998,10.48393069,0.0,0,-3.0,-3.0,4.839306899999984,2026
2026-03-31,Royal Maggs,Newcastle,3:00,Each Way,51.0,1.0,BensBets_Morning_Master_2026.csv,royalmaggs,newcastle,2026-03-31,999,10.5,0.0,0,-1.0,-1.0,-79.41176470588236,2026
2026-03-31,Valette,Newcastle,3:00,Each Way,13.0,2.5,BensBets_Morning_Master_2026.csv,valette,newcastle,2026-03-31,1000,5.68991507,0.0,0,-2.5,-2.5,-56.23142253846154,2026
2026-03-31,Play By The Rules,Newcastle,4:30,Each Way,8.0,3.5,BensBets_Morning_Master_2026.csv,playbytherules,newcastle,2026-03-31,1001,4.4,0.0,0,-3.5,-3.5,-44.99999999999999,2026
2026-03-31,Passengerontheship,Newcastle,4:30,Each Way,8.0,3.5,BensBets_Morning_Master_2026.csv,passengerontheship,newcastle,2026-03-31,1002,4.9,0.0,0,-3.5,-3.5,-38.74999999999999,2026
2026-03-31,Artista,Wolverhampton,7:30,Each Way,21.0,2.0,BensBets_Morning_Master_2026.csv,artista,wolverhampton,2026-03-31,1003,37.60328818,0.0,0,-2.0,-2.0,79.06327704761904,2026
2026-03-31,Tuba,Wolverhampton,8:00,Win Only,4.75,2.25,BensBets_Morning_Master_2026.csv,tuba,wolverhampton,2026-03-31,1004,3.4803222,1.0,1,8.268749999999999,5.469110450999999,-26.73005894736843,2026
2026-04-01,Stage Show,Wincanton,3:50,Each Way,21.0,2.0,BensBets_Morning_Master_2026.csv,stageshow,wincanton,2026-04-01,1005,34.0,0.0,0,-2.0,-2.0,61.904761904761905,2026
2026-04-01,Phantom Gold,Sedgefield,4:10,Win Only,5.5,2.25,BensBets_Morning_Master_2026.csv,phantomgold,sedgefield,2026-04-01,1006,12.79953568,0.0,0,-2.25,-2.25,132.71883054545452,2026
2026-04-01,Belladinotte,Southwell,5:02,Each Way,7.0,3.5,BensBets_Morning_Master_2026.csv,belladinotte,southwell,2026-04-01,1007,6.4,1.0,1,20.58,18.522,-8.571428571428562,2026
2026-04-01,Smart Order,Sedgefield,5:10,Each Way,23.0,1.5,BensBets_Morning_Master_2026.csv,smartorder,sedgefield,2026-04-01,1008,19.56573079,0.0,0,-1.5,-1.5,-14.931605260869564,2026
2026-04-01,Lord Churchill,Wincanton,5:20,Each Way,17.0,2.0,BensBets_Morning_Master_2026.csv,lordchurchill,wincanton,2026-04-01,1009,13.7515567,1.0,1,31.36,24.993051131999998,-19.10849,2026
2026-04-02,Ben Solo,Chepstow,3:32,Win Only,4.5,2.5,BensBets_Morning_Master_2026.csv,bensolo,chepstow,2026-04-02,1010,4.1,0.0,0,-2.5,-2.5,-8.888888888888902,2026
2026-04-02,Torrent,Chepstow,4:07,Each Way,29.0,1.5,BensBets_Morning_Master_2026.csv,torrent,chepstow,2026-04-02,1011,10.0,0.0,0,-1.5,-1.5,-65.51724137931035,2026
2026-04-02,Man Maid,Chepstow,4:39,Each Way,15.0,2.5,BensBets_Morning_Master_2026.csv,manmaid,chepstow,2026-04-02,1012,25.0,0.0,0,-2.5,-2.5,66.66666666666667,2026
2026-04-02,Dessie Haze,Chepstow,4:39,Each Way,41.0,1.5,BensBets_Morning_Master_2026.csv,dessiehaze,chepstow,2026-04-02,1013,16.09071886,1.0,1,58.800000000000004,22.1833567242,-60.754344243902445,2026
2026-04-02,Visual Impact,Kelso,4:46,Win Only,7.0,1.75,BensBets_Morning_Master_2026.csv,visualimpact,kelso,2026-04-02,1014,7.04876068,0.0,0,-1.75,-1.75,0.6965811428571334,2026
2026-04-02,Haaland,Southwell,7:48,Each Way,13.0,2.5,BensBets_Morning_Master_2026.csv,haaland,southwell,2026-04-02,1015,9.52600897,1.0,1,29.4,20.888721976499998,-26.723007923076924,2026
2026-04-03,Santorini Storm,Curragh,1:22,Each Way,19.0,2.0,BensBets_Morning_Master_2026.csv,santorinistorm,curragh,2026-04-03,1016,44.0,0.0,0,-2.0,-2.0,131.57894736842107,2026
2026-04-03,Penzance,Lingfield,3:15,Each Way,26.0,1.5,BensBets_Morning_Master_2026.csv,penzance,lingfield,2026-04-03,1017,32.0,0.0,0,-1.5,-1.5,23.076923076923084,2026
2026-04-03,Parlando,Newcastle,4:10,Win Only,17.0,1.0,BensBets_Morning_Master_2026.csv,parlando,newcastle,2026-04-03,1018,17.0,0.0,0,-1.0,-1.0,0.0,2026
